entry_time_utc,kind,dir,entry,sl,tp,stop_dist,age_min,exit_time_utc,exit,why,pnl_002,R,month
2025-02-18T10:00:01,flip,BUY,95826.96,95602.5,96006.53,224.46,0.0,2025-02-18T11:22:38,95599.16,sl,-4.556,-1.0149,2025-02
2025-02-18T14:51:01,flip,SELL,95521.43,95866.12,95245.68,344.69,0.0,2025-02-18T14:56:57,95868.44,sl,-6.9402,-1.0067,2025-02
2025-02-18T15:12:01,cont,SELL,95409.8,95848.14,95059.13,438.34,21.0,2025-02-18T16:35:12,95059.13,tp,7.0134,0.8,2025-02
2025-02-18T16:47:01,cont,SELL,94609.68,94739.45,94505.86,129.77,116.0,2025-02-18T16:49:14,94741.17,sl,-2.6298,-1.0133,2025-02
2025-02-18T20:14:01,flip,BUY,94386.7,93937.4,94746.14,449.3,0.0,2025-02-18T20:37:49,93935.61,sl,-9.0218,-1.004,2025-02
2025-02-18T21:04:01,cont,BUY,94684.9,93747.8,95434.58,937.1,50.0,2025-02-18T22:31:55,95434.58,tp,14.9936,0.8,2025-02
2025-02-19T00:56:01,flip,SELL,95431.55,95653.85,95253.71,222.3,0.0,2025-02-19T01:14:59,95253.71,tp,3.5568,0.8,2025-02
2025-02-19T01:15:01,cont,SELL,95227.67,95403.98,95086.62,176.31,19.0,2025-02-19T01:24:58,95086.62,tp,2.821,0.8,2025-02
2025-02-19T01:59:01,flip,BUY,95480.07,95307.21,95618.36,172.86,0.0,2025-02-19T02:09:08,95618.36,tp,2.7658,0.8,2025-02
2025-02-19T02:47:01,cont,BUY,95813.74,95509.86,96056.84,303.88,48.0,2025-02-19T04:37:38,95506.44,sl,-6.146,-1.0113,2025-02
2025-02-19T04:55:01,flip,SELL,95399.03,95498.07,95319.8,99.04,0.0,2025-02-19T04:58:07,95319.8,tp,1.5846,0.8,2025-02
2025-02-19T05:18:01,cont,SELL,95161.22,95315.03,95038.17,153.81,23.0,2025-02-19T05:41:06,95316.12,sl,-3.098,-1.0071,2025-02
2025-02-19T06:13:01,flip,BUY,95397.44,95248.77,95516.38,148.67,0.0,2025-02-19T06:49:31,95516.38,tp,2.3787,0.8,2025-02
2025-02-19T07:46:01,cont,BUY,95833.33,95618.6,96005.11,214.73,93.0,2025-02-19T09:55:33,96005.11,tp,3.4357,0.8,2025-02
2025-02-19T15:00:01,flip,SELL,95811.26,95934.5,95712.67,123.24,0.0,2025-02-19T15:01:41,95712.67,tp,1.9718,0.8,2025-02
2025-02-19T15:31:01,flip,BUY,96133.48,95863.04,96349.83,270.44,0.0,2025-02-19T15:32:03,96349.83,tp,4.327,0.8,2025-02
2025-02-19T17:05:01,cont,BUY,96508.53,95951.83,96953.89,556.7,94.0,2025-02-19T18:13:23,95936.26,sl,-11.4454,-1.028,2025-02
2025-02-19T18:35:01,flip,SELL,95895.53,96205.75,95647.35,310.22,0.0,2025-02-19T19:01:04,95647.35,tp,4.9635,0.8,2025-02
2025-02-19T19:05:01,cont,SELL,95627.36,95743.98,95534.06,116.62,30.0,2025-02-19T19:10:49,95534.06,tp,1.8659,0.8,2025-02
2025-02-19T19:11:01,cont,SELL,95538.46,95719.09,95393.96,180.63,36.0,2025-02-19T19:14:09,95719.44,sl,-3.6196,-1.0019,2025-02
2025-02-19T19:59:01,flip,BUY,96249.6,95929.92,96505.34,319.68,0.0,2025-02-19T20:20:24,96505.34,tp,5.1149,0.8,2025-02
2025-02-19T20:33:01,cont,BUY,96538.93,96280.93,96745.33,258.0,34.0,2025-02-19T20:39:37,96280.28,sl,-5.173,-1.0025,2025-02
2025-02-20T13:22:01,flip,SELL,97358.26,97497.1,97247.19,138.84,0.0,2025-02-20T13:31:56,97501.94,sl,-2.8736,-1.0349,2025-02
2025-02-20T13:39:01,cont,SELL,97303.33,97500.22,97145.82,196.89,17.0,2025-02-20T13:56:21,97506.61,sl,-4.0656,-1.0325,2025-02
2025-02-20T14:34:01,flip,BUY,98029.23,97718.06,98278.17,311.17,0.0,2025-02-20T14:45:01,97710.42,sl,-6.3762,-1.0246,2025-02
2025-02-20T14:53:01,flip,SELL,97259.0,97502.59,97064.13,243.59,0.0,2025-02-20T14:55:10,97064.13,tp,3.8974,0.8,2025-02
2025-02-20T16:30:01,flip,BUY,97737.86,97398.05,98009.71,339.81,0.0,2025-02-20T17:53:46,98009.71,tp,5.437,0.8,2025-02
2025-02-20T17:54:01,cont,BUY,98016.14,97531.94,98403.5,484.2,84.0,2025-02-20T18:20:33,98403.5,tp,7.7472,0.8,2025-02
2025-02-20T18:21:01,cont,BUY,98385.99,98055.37,98650.49,330.62,111.0,2025-02-20T20:20:26,98650.49,tp,5.2899,0.8,2025-02
2025-02-20T21:45:01,flip,SELL,98140.03,98291.33,98018.99,151.3,0.0,2025-02-20T21:55:33,98018.99,tp,2.4208,0.8,2025-02
2025-02-20T22:37:01,flip,BUY,98365.33,98054.42,98614.06,310.91,0.0,2025-02-21T09:18:07,98614.06,tp,4.9746,0.8,2025-02
2025-02-21T14:23:01,flip,SELL,99017.43,99202.05,98869.73,184.62,0.0,2025-02-21T14:30:20,98869.73,tp,2.9539,0.8,2025-02
2025-02-21T14:31:01,cont,SELL,98751.11,99079.25,98488.6,328.14,8.0,2025-02-21T14:37:50,98488.6,tp,5.2502,0.8,2025-02
2025-02-21T15:12:01,flip,BUY,99288.65,98888.14,99609.06,400.51,0.0,2025-02-21T15:21:24,98884.46,sl,-8.0838,-1.0092,2025-02
2025-02-21T17:41:01,flip,SELL,97193.15,98760.02,95939.65,1566.87,0.0,2025-02-21T19:26:46,95939.65,tp,25.0699,0.8,2025-02
2025-02-21T19:39:01,cont,SELL,95718.26,96275.59,95272.4,557.33,118.0,2025-02-21T19:47:26,95272.4,tp,8.9173,0.8,2025-02
2025-02-21T22:25:01,flip,BUY,95584.59,95391.15,95739.34,193.44,0.0,2025-02-21T22:27:34,95739.34,tp,3.095,0.8,2025-02
2025-02-21T22:54:01,cont,BUY,95904.49,95469.77,96252.27,434.72,29.0,2025-02-22T01:00:38,96252.27,tp,6.9555,0.8,2025-02
2025-02-22T01:07:01,cont,BUY,96289.92,96152.02,96400.24,137.9,19.0,2025-02-22T01:28:16,96400.24,tp,2.2064,0.8,2025-02
2025-02-22T02:25:01,flip,SELL,96184.34,96306.58,96086.55,122.24,0.0,2025-02-22T02:34:23,96307.79,sl,-2.469,-1.0099,2025-02
2025-02-22T04:15:01,flip,BUY,96503.12,96174.98,96765.63,328.14,0.0,2025-02-22T08:46:34,96174.34,sl,-6.5756,-1.002,2025-02
2025-02-22T09:23:01,flip,BUY,96462.1,96343.93,96556.64,118.17,0.0,2025-02-22T10:07:37,96556.64,tp,1.8907,0.8,2025-02
2025-02-22T10:46:01,cont,BUY,96617.81,96465.82,96739.4,151.99,83.0,2025-02-22T12:16:07,96739.4,tp,2.4318,0.8,2025-02
2025-02-22T13:56:01,flip,SELL,96569.39,96780.21,96400.73,210.82,0.0,2025-02-22T15:57:36,96781.93,sl,-4.2508,-1.0082,2025-02
2025-02-22T18:38:01,flip,BUY,96873.3,96487.44,97181.99,385.86,0.0,2025-02-22T18:54:57,96487.1,sl,-7.724,-1.0009,2025-02
2025-02-23T05:20:01,flip,SELL,96397.13,96777.83,96092.57,380.7,0.0,2025-02-23T12:14:44,96092.57,tp,6.0912,0.8,2025-02
