set,shock_utc,t_entry,entry,spread,hour,r5,atr,mfe,t_mfe,mae,t_mae,fp0.5,fp1.0,vol24,d_hi,d_lo,imb,dOI,liq,n5,n15,n30,n60
sell,2024-01-07T13:30:00,1704634500,44261.15,16.03916666666652,13,-0.002900179101545941,68.70357142857081,0.53083333333052,0,255.36351724137785,32,adv,adv,27.30999999999767,2.621697769922501,2.67977335343352,,,,-121.08436619718123,-150.33364583333605,-209.35320895521727,-97.57842696629086
sell,2024-01-07T15:25:00,1704641400,44174.64,17.054191176470713,15,-0.0026549417838706013,78.31714285714303,225.6688421052677,16,93.55629629629402,1,adv,adv,28.12000000000262,3.5436686001969786,0.6157017255846329,,,,-54.236125000003085,68.33777777777141,108.40522222222353,-14.559358974358474
sell,2024-01-07T16:45:00,1704646200,43974.94,25.538458498023758,16,-0.0030809930994460943,89.01857142857209,236.4047210300414,13,138.50864864864707,57,adv,fav,28.970000000001164,2.369280888418087,0.41249819459824794,,,,58.23168604651437,83.15875000000233,-17.228636363637634,-79.26028037382639
sell,2024-01-07T22:15:00,1704666000,43957.12,19.195524475524522,22,-0.004987362962956321,63.715714285715094,161.03906976744474,16,128.34803921568528,7,adv,adv,29.44000000000233,4.7449832963385,0.13905517813502677,,,,-90.15000000000146,125.35529411764583,11.649864864863048,26.0290196078422
sell,2024-01-07T23:20:00,1704669900,43801.7,20.400000000000034,23,-0.0023634636802799536,125.05928571428636,165.92567073171085,19,201.16745283019554,40,adv,fav,29.770000000004075,2.114277228514493,0.18135398639502545,,,,11.10561797752598,5.581976047898934,-82.87000000000262,-36.05451851851831
sell,2024-01-08T02:35:00,1704681600,43516.64,22.5908783783788,2,-0.003129010634237539,84.15428571428545,278.8175404530775,13,88.36722222222306,1,adv,adv,32.2300000000032,3.392102940177905,1.2518673185305766,,,,-20.450979020977684,164.57599190283509,71.35981981981604,76.29729559748375
sell,2024-01-08T07:30:00,1704699300,43829.63,23.57304687500016,7,-0.0024129222101739733,152.88785714285663,41.257663551397854,2,256.1558333333378,46,adv,adv,36.20000000000073,1.562452404423446,0.1744415841676564,,,,16.0199999999968,-66.97047058823955,-154.69097560975933,-206.63289719626482
sell,2024-01-08T09:50:00,1704707700,43696.11,21.966879432623973,9,-0.00307703679166893,63.7142857142852,42.12312056738301,0,470.7378807947025,59,fav,adv,36.7599999999984,3.398766816143571,0.18410313901350467,,,,-41.189770992365084,-112.21321839080338,-283.4198924731245,-406.53788079469814
sell,2024-01-08T11:15:00,1704712800,44045.16,24.2319047619047,11,-0.0028497219891097103,90.35142857142897,3.9280952381013776,0,1179.80343096234,56,adv,adv,37.64500000000044,1.7006925339151389,1.8077190652373387,,,,-93.78043103447271,-151.97329787234048,-368.3641436464022,-840.2797058823489
sell,2024-01-08T12:15:00,1704716400,44858.5,22.28250000000027,12,-0.0065626493499358896,168.0021428571433,410.8750637522826,9,369.5556499999948,40,fav,fav,38.80500000000393,2.01211719238275,5.00886468284842,,,,-22.902831325300212,56.99194244604587,-109.71320261437359,-173.08620192307717
sell,2024-01-08T13:45:00,1704721800,44883.04,21.852606635070995,13,-0.0030889348038866116,150.88857142857054,10.970522388066456,19,281.2006837606823,41,adv,adv,40.06999999999971,2.2130238018594626,0.31234969987311695,,,,-79.17984615384194,-76.54194244604878,-84.9388333333336,-69.34246753246407
sell,2024-01-08T14:45:00,1704725400,44924.29,20.057214285714196,14,-0.0030411047298332106,113.14000000000046,222.61569696969673,14,477.56291381669143,51,adv,adv,40.33499999999913,1.9208944670320034,0.6255082199045765,,,,11.072666666666919,193.75569696970342,95.40319672131591,-49.432261904767074
sell,2024-01-08T18:05:00,1704737400,45879.13,22.685594713656407,18,-0.0032504441114816762,178.11642857142942,8.984405286340916,0,1180.656041666669,50,adv,adv,43.67500000000291,1.4492206141248092,4.96798642942213,,,,-89.7720481927754,-233.3264864864832,-817.7616757741416,-1070.5450000000055
sell,2024-01-08T19:15:00,1704741600,47013.69,24.01656862745104,19,-0.0030575786360999,280.1835714285714,371.39498257840023,8,99.28628048780229,36,fav,fav,46.015000000003056,0.9906005501495039,3.987778420780272,,,,56.22476635514613,112.82351851851854,66.39307017543615,41.60139344262279
sell,2024-01-08T20:40:00,1704746700,46909.73,18.995714285714087,20,-0.00419026578821291,150.43928571428634,220.19914141414483,16,361.3238509316725,56,adv,fav,49.00500000000102,1.9791372884172325,0.5878118842437619,,,,89.39137254902016,84.61851648351876,-3.6620634920618613,-341.169312500002
sell,2024-01-08T22:00:00,1704751500,46945.91,21.109798657718077,22,-0.003586572974344948,153.30714285714308,61.259375000001455,29,155.60717557252065,13,adv,adv,51.905000000002474,1.9851651679634463,1.554395937194258,,,,-46.39224489795015,-79.01373983739177,-1.780624999999418,-85.3709090909033
sell,2024-01-09T00:35:00,1704760800,46361.94,26.035720524017215,0,-0.010367999289529584,120.82571428571411,-26.035720524014323,0,498.8739726027343,17,adv,adv,51.47999999999956,6.799545981224422,0.7479368157204228,,,,-353.15492957746756,-370.05897959183494,-407.0858677685901,-175.28080357142608
sell,2024-01-09T01:40:00,1704764700,46349.2,23.79387755102024,1,-0.0033694372624800684,206.38500000000047,56.686122448976676,0,485.75653846154455,55,adv,adv,52.784999999999854,2.36330159653075,0.09051045376359837,,,,-156.72544827586535,-263.25078947369184,-227.5176000000065,-436.3882692307743
sell,2024-01-09T12:55:00,1704805200,46167.18,28.114947916666456,13,-0.014477681504244111,127.41785714285652,49.86505208333983,0,920.4808490565993,53,adv,adv,52.57500000000073,6.570664573815105,5.453395745157976,,,,-472.8053985507213,-431.96080246913334,-521.393035714289,-693.1857471264375
sell,2024-01-09T14:55:00,1704812400,46573.45,20.424409937888118,15,-0.0031866988175828226,165.49142857142837,112.9568108108142,5,479.53926441352087,43,fav,adv,53.85000000000218,2.5905873415973306,0.36195228065325763,,,,32.67335526315583,-42.60555555555766,-183.11254901960638,-332.2590977443615
sell,2024-01-09T17:30:00,1704821700,46672.46,19.664539877300477,17,-0.0028999779964836714,115.46500000000118,132.42945736434194,59,214.50211009174382,14,adv,adv,54.03500000000349,2.596890832719833,0.2267353743558656,,,,-66.19427480916056,-179.01211009174585,-46.25230215827469,125.52945736434049
sell,2024-01-09T21:15:00,1704835200,46480.61,33.05982718894017,21,-0.028105620350530436,182.54785714285805,1613.4949848942633,5,33.05982718893938,0,fav,fav,51.29000000000087,7.617673643310699,4.6777322580771346,,,,420.7104177897563,584.6484914841785,615.2563799283162,746.1907818930049
sell,2024-01-10T00:25:00,1704846600,45959.64,26.720093896713774,0,-0.002679173091509779,122.37285714285619,360.804603174598,46,157.4656650246252,25,fav,fav,53.099999999998545,2.2201001622675625,0.4261565940159618,,,,49.93309090909315,39.8646788990809,111.94195652173948,283.8320192307656
sell,2024-01-10T04:55:00,1704862800,45950.45,23.381346153846188,5,-0.0026460022357525093,83.8314285714301,63.07309278349567,26,106.41554545455438,12,adv,adv,51.66500000000451,2.8698067550526254,0.27030435227151534,,,,-14.137342657340923,-62.860434782611264,23.276849315065192,-49.209431818184385
sell,2024-01-10T08:50:00,1704876900,45513.79,28.35338461538452,8,-0.0038357584444033144,93.07000000000127,180.53962025316287,5,204.68764285714133,49,adv,fav,51.39999999999782,3.64220479209188,0.39712044697538007,,,,165.2432083333333,-11.223170731704158,-9.802352941173012,-135.88812030075496
sell,2024-01-10T10:55:00,1704884400,45518.12,27.50864864864864,11,-0.0026482840814860964,85.39428571428496,474.8102217036212,53,167.57045454545005,14,adv,adv,51.534999999999854,2.575933485010658,0.1229590471092088,,,,-36.653478260865086,-170.810454545448,8.478571428575378,2.335381526107085
sell,2024-01-10T12:25:00,1704889800,45203.46,29.736636085626902,12,-0.0027607987319696603,166.3742857142835,884.1052590673571,31,171.041078431379,59,adv,fav,51.875,2.5969157321701704,1.6117274304065148,,,,28.46847107438225,194.7706145251359,505.9739849624093,-65.30107843137375
sell,2024-01-10T13:30:00,1704893700,45069.82,28.477721518987686,13,-0.0035904701877783607,308.94857142857137,241.68405882352818,36,337.6370270270272,55,adv,adv,52.23999999999796,0.8886592313098901,2.5311332445529477,,,,-49.83372549019987,-86.81181318681047,21.277819548871776,-112.51441624365543
sell,2024-01-10T14:30:00,1704897300,45150.53,27.507422222222214,14,-0.0033040180011253417,182.1499999999999,352.7451724137936,25,178.65471264368534,57,fav,fav,52.13500000000204,1.2559978040076802,1.9108427120504963,,,,-52.77406779660669,149.51696428570722,172.75633802816446,-98.69433526011562
sell,2024-01-10T16:00:00,1704902700,45300.93,33.68326086956633,16,-0.005294583679542275,212.5928571428563,108.50673913043283,0,300.0745026177974,28,fav,adv,52.289999999997235,1.7857138057319437,1.871370493565862,,,,-82.75908212560171,18.583623188409547,-182.09205882353126,-10.759880239515041
sell,2024-01-10T17:45:00,1704909000,46103.78,25.681644736842205,17,-0.0038499136540665058,160.21142857142902,146.70148050231364,19,591.9199999999983,14,adv,adv,53.67499999999927,1.2312479937225902,5.585806256018793,,,,-170.39627450980333,-560.6399999999994,-89.90945652173832,-418.83298850574647
sell,2024-01-10T19:05:00,1704913800,46419.64,31.21638461538437,19,-0.0036091970995929534,253.55428571428587,305.14072874493286,29,159.99595454545488,44,fav,fav,55.12999999999738,1.2131129991886918,1.4777900477778656,,,,58.305104166662204,64.7041101694922,230.10072874493198,159.52780281690502
sell,2024-01-10T20:05:00,1704917400,46227.34,34.805238353195875,20,-0.0044552486149768145,230.77571428571432,1387.0441829665797,2,86.99593471810658,58,fav,fav,56.41500000000087,1.4130169676185451,0.6029663928489375,,,,621.0727329974761,614.4091056910547,307.83136929460306,107.44061764705839
sell,2024-01-10T21:15:00,1704921600,45699.72,35.84998553868428,21,-0.007362820677419446,522.1614285714297,551.2530751445083,20,733.8424242424226,58,fav,fav,59.52000000000044,1.1159192696292628,1.289160713846019,,,,-63.97726315789623,19.02538461538643,19.643699633699725,-659.9237318840605
sell,2024-01-10T23:20:00,1704929100,47200.84,33.72430476190493,23,-0.00893400375801734,254.86071428571398,893.9220645161258,47,80.33037383177725,1,fav,fav,61.3849999999984,1.886952256834982,3.6589005198918017,,,,324.71581769436307,624.1119769357465,605.8112499999988,840.5983428571417
sell,2024-01-11T01:30:00,1704936900,46589.48,24.80496453900694,1,-0.0036110742175844424,150.88142857142935,104.87985401460173,6,86.77490740740177,14,fav,neither,65.29000000000087,1.2015395248870433,1.017951655510023,,,,90.01666666667006,-72.47490740740614,15.220769230771111,-35.169895833329065
sell,2024-01-11T03:10:00,1704942900,46417.87,27.033617021276672,3,-0.0030375369812556396,87.61571428571344,193.8484862385303,3,170.93913978494675,22,adv,adv,65.76500000000306,2.5107368215094916,2.7815786470137622,,,,78.09572222222778,-47.4798496240619,-61.13460526315612,-1.5219285714265425
sell,2024-01-11T05:35:00,1704951600,46087.68,28.889207048458047,5,-0.0033579483409196254,76.68928571428425,467.19583690986474,38,118.52694805194915,2,adv,adv,66.83499999999913,5.090802403017791,0.8503143482512971,,,,25.585481335954682,-37.14358024691319,270.01922155688953,197.11433070866042
sell,2024-01-11T11:30:00,1704972900,46898.79,27.59952380952403,11,-0.002910016523893999,150.00357142857163,79.02367965367739,4,310.46432584269496,56,fav,adv,69.97500000000218,1.5251636865788811,2.7620675698197603,,,,37.35367965367914,-69.1918939393945,-266.51580882352573,-281.9512080536879
sell,2024-01-11T13:00:00,1704978300,47287.68,24.457625000000142,13,-0.0035624152859542457,143.48928571428613,453.1194258373216,27,373.5472897196232,59,adv,fav,69.17999999999665,1.218418498145714,2.5194215595987823,,,,18.114117647055537,-50.11624999999913,206.27033073930215,-365.8372897196241
sell,2024-01-11T14:50:00,1704984900,48673.83,32.91548696845121,14,-0.004729726552204716,283.9307142857147,2258.365816135083,56,91.75548696844635,0,fav,fav,70.02499999999782,1.1282329944679523,5.12353869027404,,,,44.76647058823437,698.70656641604,871.8605454545468,2029.3339442231081
sell,2024-01-11T16:05:00,1704989400,46176.6,32.75787878787863,16,-0.013604698158042439,412.0914285714295,491.58674342104496,6,173.85874587458966,28,fav,fav,71.82999999999811,4.691046369737633,0.23225428476343404,,,,171.92010380623105,140.64498422712495,-60.74475336322939,-38.3317730496492
sell,2024-01-11T17:15:00,1704993600,45925.79,31.52756249999993,17,-0.0043870763005323665,311.1757142857142,361.60598039215984,9,597.0531952662714,39,fav,fav,73.97499999999854,1.2541788516364105,0.6643191949426868,,,,-55.24034285714151,22.20127551020414,-333.10340579710464,-372.3119834710742
sell,2024-01-11T19:50:00,1705002900,46545.81,31.939393939393938,19,-0.002836558805727085,145.86999999999898,291.2981531531477,45,469.4517977528085,19,adv,adv,70.86499999999796,1.0111057791184361,2.1916775210804094,,,,-126.92773809524078,-380.42292035398714,-287.7165644171837,248.74074829931487
sell,2024-01-11T20:50:00,1705006500,46258.63,30.594066666666816,20,-0.00477885198272332,193.67714285714308,162.8821505376327,51,197.01138211382204,37,fav,adv,69.73500000000058,3.749229203239552,0.17152256332331933,,,,19.082707182315062,21.9977777777749,-64.84459459459322,34.51551724137971
sell,2024-01-12T00:30:00,1705019700,46077.36,31.032928571428652,0,-0.003026629667073011,114.24857142857114,205.03922651934408,49,435.683333333327,11,adv,adv,60.825000000004366,2.8753970040263335,0.7829419561357206,,,,-295.98577235772245,-315.96688888889184,-121.12133333333622,3.45507142857241
sell,2024-01-12T03:55:00,1705032000,45938.99,26.40247863247879,4,-0.003958184334148962,103.13642857142986,104.81450331125234,51,161.31783505154453,33,adv,adv,59.49499999999898,2.0037536965600435,0.6369233539485973,,,,-50.56302631579456,-56.402236842106504,-123.59870000000228,0.21706666666432284
sell,2024-01-12T07:00:00,1705043100,45939.88,26.753828125000098,7,-0.0032895193626217845,84.27285714285661,180.12096153845778,46,137.6807017543906,1,adv,adv,57.015000000003056,4.838687257378323,0.25998881185261224,,,,-22.23845528455422,4.334056603773206,5.89647058823175,30.65697247706703
sell,2024-01-12T08:35:00,1705048800,45645.2,27.1339024390244,8,-0.003090325570789587,117.82857142857132,117.53138888888498,49,262.95669565217395,23,adv,adv,57.54500000000189,3.072938894277418,0.22982541222109779,,,,-60.44601626016811,-209.6509090909094,-174.4745370370365,-228.33453201970406
sell,2024-01-12T12:45:00,1705063800,45645.84,29.167363184079598,12,-0.004057153629836829,114.58642857143006,65.90755434782477,53,296.50472826087935,36,adv,adv,56.27000000000044,3.801497310202531,0.19051121735927254,,,,-163.78792682926724,-194.26798076923296,-164.00771929824987,-140.47401459854882
sell,2024-01-12T14:30:00,1705070100,45571.44,30.34319634703208,14,-0.005847713397476029,151.67714285714308,952.8490243902488,51,54.763196347033954,0,fav,fav,55.2599999999984,1.9941040179328184,0.13878162261949267,,,,157.76632352940942,100.2141379310342,202.78597402598098,805.2351012145737
sell,2024-01-12T15:30:00,1705073700,44734.45,32.48159574468069,15,-0.003597571026967339,227.66571428571427,944.2122312703577,45,44.09159574467776,0,fav,fav,55.034999999999854,3.7836615087283514,0.6452003564122811,,,,253.81397993310384,260.43342105262855,336.762588832491,906.5029333333296
sell,2024-01-12T16:30:00,1705077300,43789.37,31.380930232558374,16,-0.0063417564087523415,279.0,624.7025106383007,19,89.64093023255555,0,fav,fav,54.89999999999782,3.4289964157705914,0.13143369175629221,,,,242.72139630390302,-75.09007968127116,203.30580357142753,278.7295499999964
sell,2024-01-12T20:55:00,1705093200,43635.06,32.402468619246996,21,-0.0044268777950357,144.42714285714308,418.0874999999942,44,248.83845714286144,5,adv,adv,54.86000000000058,2.472942363425969,1.8155867021434489,,,,-137.57182203390403,-155.60233870967932,10.35057142857113,169.4308536585304
sell,2024-01-12T22:00:00,1705097100,42512.47,39.36886015831193,22,-0.021221623739961837,185.28500000000037,1014.4329383313234,17,324.2038904109577,1,adv,adv,55.38000000000466,7.237121191677673,2.177402380117125,,,,-198.21228571428946,38.93811004784948,189.27648936169862,-167.90395209581038
sell,2024-01-13T02:50:00,1705114500,42545.81,30.47339181286531,2,-0.0039044912185239866,111.89714285714321,103.30711409395735,16,153.9451041666689,58,adv,adv,58.89500000000044,2.7984628740680075,0.15013788172807818,,,,-22.04603603603755,27.576237623754423,11.234526315784024,-101.40469565217063
sell,2024-01-13T11:10:00,1705144500,42641.95,28.2244029850743,11,-0.0035653831162820726,138.56499999999974,129.07925170067028,36,130.84256637168437,53,adv,neither,57.270000000004075,1.6742323097463694,0.7806444628874424,,,,-18.430393700793502,-105.57132352941699,76.77321839080105,73.09546961326123
sell,2024-01-13T12:10:00,1705148100,42530.11,29.205733333333143,12,-0.004096633342886458,132.24857142857113,35.109119496853964,2,226.9010227272738,40,adv,adv,57.34000000000378,1.6289022835785332,0.3417806295503925,,,,-41.48172043010709,-118.28829787234281,-194.92311688311747,-170.17847619047825
sell,2024-01-13T16:00:00,1705161900,43023.48,30.520732984293456,16,-0.0031527474388852728,122.91285714285654,204.28843416370364,35,132.19802197802346,30,adv,adv,52.92000000000553,1.8974418577621373,0.8938039726170781,,,,-16.88085470085207,-49.89101010101149,-116.48094117646542,154.11708737863955
sell,2024-01-13T19:55:00,1705176000,42766.58,29.38081395348816,20,-0.003228235629736731,74.10999999999902,64.94527131783252,4,171.06989130434522,46,adv,adv,46.79000000000087,3.060855485089725,0.17676426932935796,,,,34.21527131782932,-70.50624999999854,-62.71654320987727,-125.26760869565624
sell,2024-01-14T20:00:00,1705262700,42441.78,27.560454545454725,20,-0.004493044295515447,83.26142857142882,-2.9204545454558684,0,319.88787878787844,42,adv,adv,28.2699999999968,5.783470308666328,3.7832644167252774,,,,-183.13702222221764,-252.39483870967524,-207.1905405405414,-156.88176470588223
sell,2024-01-14T21:15:00,1705267200,42354.78,29.480691056910718,21,-0.004631406463615817,124.83571428571408,363.9997500000027,18,310.24841176470363,45,adv,fav,28.94000000000233,3.0517708988957057,0.2532127939577782,,,,27.194585635355907,209.9616101694919,-6.587460317459772,-176.99485436893156
sell,2024-01-14T22:25:00,1705271400,42296.8,28.547450980392743,22,-0.004358269837025253,157.85428571428565,443.99443396226707,55,127.90735999999742,21,fav,fav,29.87000000000262,2.158256258031789,2.1386178935365594,,,,101.4485496183188,-4.33629999999539,8.482918918925861,277.926511627913
sell,2024-01-14T23:35:00,1705275600,41779.47,28.99315533980556,23,-0.004138036567076675,191.45499999999967,90.2026737967899,22,531.4178431372566,56,adv,adv,31.05000000000291,3.2245175106421855,0.3304693008801242,,,,-123.05176136364025,29.881072796939407,-94.38323353292799,-472.6388461538445
sell,2024-01-15T00:45:00,1705279800,42197.83,28.244682539682554,0,-0.003138279402767896,165.82071428571413,28.69085106383136,23,238.45039325842663,53,adv,adv,31.510000000002037,0.9420415336701816,3.248629113198868,,,,-89.84479999999894,-141.31828571428196,-38.71959999999672,-182.87162601626187
sell,2024-01-15T14:05:00,1705327800,42606.84,26.88695876288667,14,-0.004206028804882078,86.5471428571431,453.9014859437739,44,92.21073529412388,1,adv,adv,39.55499999999665,4.155654226433186,0.647623920901851,,,,-48.82190000000264,-15.401732283469755,171.00757142857037,279.61639344261494
sell,2024-01-15T15:45:00,1705333800,42208.38,26.740483870968113,15,-0.0039942765615851306,128.44142857142756,69.79132075471716,5,325.2678064516149,56,adv,adv,41.89500000000044,1.8952607636610521,0.6385790076632841,,,,3.6396992481168127,-123.9910526315798,-173.71173913043458,-287.8296590909158
sell,2024-01-15T18:45:00,1705344600,43121.15,27.156698113207586,18,-0.0053040698602591085,123.25285714285825,296.2461739130449,55,93.69669811320637,0,adv,fav,43.67000000000189,1.823973944388388,3.7560184058323625,,,,103.20335999999952,45.51830188679742,4.700960000001942,180.35227272727207
sell,2024-01-15T22:10:00,1705356900,42466.73,27.763436426117025,22,-0.0035328849007356666,91.13785714285716,144.8905693950146,2,339.1023232323205,30,fav,fav,42.779999999998836,4.4017932018213966,1.0743065842170407,,,,-9.439259259255778,-140.5486666666693,-292.0155294117649,-109.10759999999573
sell,2024-01-16T13:50:00,1705413300,42776.25,25.02821052631568,13,-0.003117500909475157,89.71500000000067,715.2612280701724,49,186.04211981566914,36,adv,adv,39.82500000000073,4.2906983224655795,0.8577161009864183,,,,-29.513453237406793,-104.1509574468073,-75.8418382352902,72.40667721518548
sell,2024-01-16T15:40:00,1705419900,43103.19,23.76301980198062,15,-0.004321351086851388,266.2150000000017,88.64156565657322,2,334.92810810810624,17,adv,adv,39.91500000000087,0.8035234678736918,3.8638694288450917,,,,-36.71609929078113,-169.3364583333314,-58.15082051281934,-184.66267605633766
sell,2024-01-17T14:55:00,1705503600,42564.84,23.979166666666956,15,-0.006033740463684434,140.293571428572,92.10188524589466,58,208.28883720930753,12,fav,adv,39.26000000000204,2.486286409620668,1.5994318037177038,,,,-145.7718487394959,-169.76721311476285,-90.2750326797468,70.3402739726007
sell,2024-01-17T16:25:00,1705509000,42370.0,25.62283720930241,16,-0.0033741873841851566,103.85142857142844,194.39795180723013,35,84.8801408450745,56,adv,fav,38.594999999997526,2.833663475294369,0.5186255089688628,,,,-68.16576923077082,74.33773049645242,32.082727272725606,-69.80159574467689
sell,2024-01-17T20:50:00,1705524900,42684.89,24.184133333332817,20,-0.00329094381018169,93.62357142857114,156.5308064516139,3,130.88719424460578,23,fav,fav,37.31000000000131,1.7898270429455365,1.520130003890963,,,,-20.927042253519176,46.668750000004366,-99.49218487394683,-22.56071428571886
sell,2024-01-17T22:20:00,1705530300,42466.73,23.081079136690207,22,-0.0029294703828385282,76.60142857142844,31.23892086331034,0,266.2688750000016,52,adv,adv,36.6349999999984,3.7531937114190397,0.037466664180112956,,,,-90.07118421052292,-54.97087378640572,-186.6683695652173,-197.7656521739118
sell,2024-01-18T16:35:00,1705596000,42177.93,31.011704180064235,16,-0.004846289175684859,80.45285714285897,578.0262244897967,33,37.961704180059314,0,fav,fav,33.4900000000016,6.050251256281294,0.851305999964442,,,,45.58117187499738,320.65908212561044,386.02768421052315,263.19450381679053
sell,2024-01-18T17:50:00,1705600500,41640.18,26.9536625514405,17,-0.00324462287662608,174.37142857142786,298.09503012047935,17,236.23004739336466,6,adv,adv,33.80000000000291,2.7373177126003583,1.1667622480747055,,,,-140.71989130434667,140.41572139303753,60.85250000000087,164.2357303370809
sell,2024-01-18T19:00:00,1705604700,41338.15,28.996900584795583,19,-0.002740812066907572,169.36071428571398,531.9224846625802,52,222.53966101694823,21,adv,adv,34.585000000002765,1.9689926403913982,0.28377301195675775,,,,-161.35798245613842,50.04765822784975,-37.55457364340691,260.0318840579712
sell,2024-01-18T20:20:00,1705609500,40876.21,26.56192708333329,20,-0.0044373708455967,179.92071428571424,261.24035294117493,10,397.6889726027439,27,fav,fav,35.94500000000335,3.653831648067213,0.5519653498167716,,,,55.64328767122788,114.02571428570809,-221.6678260869594,-23.768677248677704
