set,shock_utc,t_entry,entry,spread,hour,r5,atr,mfe,t_mfe,mae,t_mae,fp0.5,fp1.0,vol24,d_hi,d_lo,imb,dOI,liq,n5,n15,n30,n60
upside_buy,2022-06-04T14:20:00,1654352700,29701.184752475245,25.244752475247463,14,0.004127144196245824,43.03857142857175,254.5852475247557,6,49.844752475244604,0,adv,adv,19.889999999999418,-0.5359088768437587,5.388765118752987,,,,13.045247524754814,-3.334752475246205,61.82524752475365,66.44524752475627
upside_buy,2022-06-04T20:15:00,1654374000,29706.788166666665,22.03816666666662,20,0.002611117734694135,37.19785714285691,75.75183333333553,49,32.53816666666535,3,adv,fav,18.084999999999127,0.41996594785929386,2.719731039294387,,,,-25.108166666665056,8.141833333334944,17.961833333334653,56.42183333333378
upside_buy,2022-06-05T14:15:00,1654438800,29753.809315068494,22.39931506849307,14,0.0026612436786610516,36.44642857142857,77.6706849315051,34,36.84931506849534,8,adv,adv,16.360000000000582,-0.49495425959611267,4.008878806386893,,,,2.060684931504511,-6.2093150684959255,-1.3393150684933062,42.19068493150553
upside_buy,2022-06-05T16:05:00,1654445400,30164.022524271844,25.9125242718445,16,0.005975864876421877,57.225000000000364,-17.17252427184576,1,418.19252427184256,23,adv,adv,16.25,-0.16378373563727025,6.998383997760435,,,,-137.66252427184372,-306.342524271844,-371.60252427184605,-276.1325242718449
upside_buy,2022-06-05T22:00:00,1654466700,30060.882692307692,25.832692307692188,22,0.0032618036645359894,57.665714285714,-8.822692307690886,2,207.36269230769176,28,adv,adv,17.610000000000582,-0.22860537619244098,4.64578815377758,,,,-30.60269230769336,-73.7026923076919,-188.86269230769176,-53.3726923076938
upside_buy,2022-06-06T00:30:00,1654475700,30083.935405405406,27.105405405405346,0,0.0028266721474032863,56.30428571428534,533.2245945945942,59,70.21540540540445,4,adv,adv,18.43999999999869,-0.4222663533297172,3.9257296776135777,,,,-56.59540540540547,177.78459459459555,245.91459459459293,506.6245945945957
upside_buy,2022-06-06T01:50:00,1654480500,30869.18401574803,34.17401574803137,1,0.006978321486731831,100.19928571428656,234.65598425197095,36,84.15401574803036,2,adv,fav,18.889999999999418,0.037285537769421194,6.262659571619672,,,,-67.57401574802861,18.01598425197153,0.3559842519716767,64.59598425196964
upside_buy,2022-06-06T03:10:00,1654485300,31114.902770270273,36.592770270270414,3,0.0034977982983666056,88.05714285714332,195.69722972972522,49,110.90277027027332,26,adv,adv,19.719999999997526,-0.04579719645022751,2.970716080291847,,,,-46.80277027027478,-79.33277027027361,-77.7727702702723,109.9772297297277
upside_buy,2022-06-06T07:00:00,1654499100,31354.897362637363,23.68736263736247,7,0.002655578394767266,59.35214285714262,-23.43736263736355,0,197.6773626373615,39,adv,adv,22.625,0.35841397359211885,3.964092134022246,,,,-59.79736263736413,-79.33736263736137,-129.50736263736326,-56.81736263736093
upside_buy,2022-06-06T13:40:00,1654523100,31436.33608,20.226080000000074,13,0.004171597462901522,70.38071428571467,305.34391999999934,52,129.62608000000182,6,adv,adv,25.93000000000211,0.8490098545664744,2.981016634021103,,,,-61.476080000000366,-53.42608000000109,138.90392000000065,177.78391999999803
upside_buy,2022-06-06T15:30:00,1654529700,31330.00626984127,22.876269841269725,15,0.0027958694936298656,107.87428571428583,190.82373015873236,25,151.09626984126953,56,adv,fav,27.695000000001528,3.8162359772103946,1.9290627832515166,,,,-41.58626984127113,22.963730158731778,63.88373015873003,-67.99626984127099
upside_buy,2022-06-06T17:20:00,1654536300,31175.107592592594,22.197592592592695,17,0.0026060070102811306,89.36142857142866,183.8824074074073,41,39.24759259259372,0,fav,fav,28.3700000000008,1.8389635218963591,1.7674022799037157,,,,21.862407407406863,35.46240740740541,127.60240740740483,101.59240740740643
upside_buy,2022-06-06T18:40:00,1654541100,31360.609272727273,21.87927272727287,18,0.004080759041688031,72.16000000000038,74.31072727272476,59,157.4192727272748,35,fav,adv,28.8849999999984,-0.02244003225155048,2.157417859302555,,,,-48.60927272727349,-33.48927272727451,-112.50927272727495,35.980727272726654
upside_buy,2022-06-06T19:40:00,1654544700,31424.490394736844,21.130394736842153,19,0.0037876681019464176,82.48214285714312,83.83960526315786,34,189.10039473684446,26,adv,adv,29.780000000000655,0.1264468271783163,2.683009765157673,,,,-45.64039473684534,21.55960526315539,-128.96039473684505,-83.10039473684446
upside_buy,2022-06-07T01:55:00,1654567200,29586.724148148147,24.134148148148178,2,0.005815510136317759,151.77857142857152,-23.654148148147215,0,385.8341481481475,32,adv,adv,31.095000000001164,4.350323274472171,1.571593051001964,,,,-100.18414814814605,-175.1941481481481,-332.10414814814794,-216.3441481481459
upside_buy,2022-06-07T03:20:00,1654572300,29578.61810810811,23.048108108108078,3,0.0028287448801955772,119.01714285714297,60.28189189189288,1,145.65810810810945,45,fav,adv,31.579999999999927,-0.22146480309771827,3.173728582625266,,,,-38.71810810810712,33.89189189188983,10.921891891892301,-62.24810810810959
upside_buy,2022-06-07T05:30:00,1654580100,29529.727564102563,21.377564102564204,5,0.002502418846346277,58.13571428571439,79.63243589743797,18,99.28756410256392,49,adv,adv,31.389999999999418,0.3807029150560647,2.391947287671578,,,,-50.557564102564356,-13.677564102563338,-29.677564102563338,-84.26756410256348
upside_buy,2022-06-07T08:35:00,1654591200,29696.863333333335,24.79333333333327,8,0.002833334178297564,45.30500000000029,20.506666666664387,4,170.32333333333372,42,adv,adv,30.5,-0.12456314608395087,4.165176764889825,,,,0.30666666666365927,-92.88333333333503,-88.81333333333532,-141.873333333333
upside_buy,2022-06-07T11:05:00,1654600200,29524.654220779223,25.36422077922085,11,0.0025744815351047556,58.50428571428581,16.40577922077864,22,200.31422077922252,1,adv,adv,30.465000000001965,2.081484761911074,2.1229935424866366,,,,-98.51422077922325,-72.04422077922209,-45.69422077922354,-16.564220779222524
upside_buy,2022-06-07T14:30:00,1654612500,29835.1625,27.662499999999998,14,0.004371218235707408,89.55714285714255,179.9275000000016,14,89.62249999999767,55,adv,fav,30.329999999999927,0.04731615887704654,3.9662107194129916,,,,22.527500000000146,153.4975000000013,31.407500000001164,-29.18249999999898
upside_buy,2022-06-07T18:10:00,1654625700,30147.06093220339,27.300932203389724,18,0.004642941488062879,56.91071428571403,273.97906779661207,56,88.77093220338793,5,adv,adv,29.05000000000291,-0.1702830886067877,5.04968064116405,,,,-63.18093220338778,21.37906779660989,5.059067796610179,238.85906779660945
upside_buy,2022-06-07T19:30:00,1654630500,30508.00453846154,28.174538461538564,19,0.0033369023947820153,77.31642857142808,1035.0354615384604,52,57.77453846154094,0,adv,fav,29.100000000000364,0.025550346478226755,5.109451455023987,,,,273.76546153845993,752.2754615384583,631.6654615384577,760.5254615384583
upside_buy,2022-06-07T21:05:00,1654636200,31443.845476190476,24.225476190476087,21,0.0030093117240894696,163.08428571428573,68.1645238095225,9,205.26547619047415,23,adv,adv,30.085000000000946,0.6082408453706452,1.7269320275522186,,,,-44.48547619047531,-5.315476190477057,-99.95547619047647,-42.19547619047444
upside_buy,2022-06-07T22:50:00,1654642500,31428.50608490566,44.72608490566038,22,0.03460027707388358,138.24714285714253,37.62391509434019,0,538.1060849056594,6,adv,adv,31.155000000000655,0.1671927145591926,8.348281642957888,,,,-193.8060849056601,-285.9960849056624,-142.44608490565952,-283.6760849056591
upside_buy,2022-06-08T00:10:00,1654647300,31263.91861111111,24.548611111111086,0,0.004935913232416711,167.60714285714286,34.30138888889269,15,527.8586111111072,54,adv,adv,32.46499999999833,0.5621561663944058,2.0403582167294,,,,-117.52861111110906,-12.998611111110222,-131.32861111110833,-290.9386111111089
upside_buy,2022-06-08T01:10:00,1654650900,31006.565283842796,26.65528384279475,1,0.002519731314959417,117.9128571428568,198.1747161572057,52,100.15528384279605,6,fav,fav,32.11000000000058,2.4734767965452003,2.294111858514845,,,,-62.025283842795034,56.614716157204384,77.0047161572038,107.12471615720278
upside_buy,2022-06-08T03:45:00,1654660200,30183.14789215686,33.63789215686275,3,0.009587045835802721,159.07428571428576,189.1621078431417,27,322.8878921568612,17,adv,adv,31.155000000000655,5.6117310465029755,2.2266194097079635,,,,-265.97789215686134,-247.2178921568593,46.23210784314142,131.94210784314055
upside_buy,2022-06-08T05:30:00,1654666500,30335.069710144926,24.17971014492766,5,0.002502729453523811,84.43999999999947,314.60028985507233,28,47.77971014492505,2,adv,fav,32.45999999999913,0.10445629861527182,1.8805034361076276,,,,78.08028985507553,158.80028985507306,273.7802898550726,68.74028985507539
upside_buy,2022-06-08T07:40:00,1654674300,30499.233163265304,24.953163265306046,7,0.0029752549242789694,81.01785714285714,112.75683673469757,3,89.19316326530316,32,adv,fav,33.88999999999942,0.2434875153499946,2.3997569192984245,,,,54.436836734694225,44.486836734697135,-19.363163265305047,-4.683163265304756
upside_buy,2022-06-08T09:30:00,1654680900,30575.497727272726,32.38772727272726,9,0.003971645286025671,71.97500000000036,-31.337727272726625,0,215.43772727272517,45,adv,adv,35.409999999999854,-0.41455682212888467,3.150784679023608,,,,-110.77772727272531,-115.50772727272488,-129.04772727272575,-180.29772727272575
upside_buy,2022-06-08T13:00:00,1654693500,30224.098544303797,28.618544303797236,13,0.002725727527523647,82.06357142857165,621.3214556962012,51,30.098544303797098,0,fav,fav,36.45999999999913,2.608970728047805,2.3859374006677423,,,,25.11145569620203,26.36145569620203,139.30145569620436,454.88145569620247
upside_buy,2022-06-08T16:45:00,1654707000,30336.029397590362,24.44939759036135,16,0.0033594269014327605,83.63500000000022,94.34060240963663,37,73.27939759036235,3,adv,fav,37.11999999999898,2.203869222330791,1.6593459387859388,,,,-48.47939759036308,-59.559397590361186,13.340602409636631,38.550602409639396
upside_buy,2022-06-08T18:40:00,1654713900,30199.900773809524,27.880773809523816,18,0.005348017641694458,87.79857142857145,101.03922619047444,1,146.8207738095225,22,fav,fav,37.95000000000073,2.191143011330028,3.3947109726267586,,,,15.969226190474728,7.3692261904761835,-66.34077380952294,19.869226190476184
upside_buy,2022-06-08T21:00:00,1654722300,30333.11598039216,25.84598039215673,21,0.004021472589783359,66.4557142857141,123.23401960784031,53,98.11598039215824,7,adv,adv,36.81000000000131,0.08748712838817367,3.4757880924893167,,,,-55.295980392158526,-55.045980392158526,-30.8459803921578,-7.635980392158672
upside_buy,2022-06-09T00:45:00,1654735800,30248.6308045977,25.760804597701092,0,0.002633729183371347,76.82214285714352,68.68919540230127,46,98.26080459769946,59,adv,adv,34.5,0.061820657764442434,2.5436781288576937,,,,-18.200804597698152,6.609195402303158,16.129195402299956,-93.39080459769684
upside_buy,2022-06-09T05:05:00,1654751400,30387.101545454545,29.56154545454559,5,0.0035612975909919964,39.15428571428648,42.328454545455315,1,91.82154545454614,57,adv,fav,31.079999999999927,-0.6421147773709045,4.411561654195119,,,,-88.79154545454367,-33.75154545454643,-39.77154545454323,-70.71154545454556
upside_buy,2022-06-09T08:45:00,1654764600,30508.089587628867,25.83958762886578,8,0.0027977936120553437,59.84928571428567,171.4604123711324,46,50.04958762886599,12,adv,fav,28.06999999999971,0.6742004000475551,2.7280123009036292,,,,-39.539587628867594,-34.70958762886585,-33.20958762886585,65.04041237113415
upside_buy,2022-06-09T12:25:00,1654777800,30225.925944055944,27.11594405594389,12,0.004114951311175341,83.46499999999989,-24.625944055944274,46,194.55594405594456,7,adv,adv,27.1299999999992,2.3116762228964918,2.286418786987883,,,,-144.575944055945,-180.04594405594253,-151.37594405594427,-103.825944055945
upside_buy,2022-06-09T13:30:00,1654781700,30237.99068493151,25.93068493150688,13,0.002817065034470767,85.57571428571411,23.409315068493015,57,314.3206849315102,9,adv,adv,26.75,-0.12691316715448658,2.4144780637373238,,,,-209.8206849315102,-118.12068493150946,-54.43068493150713,-11.190684931509168
upside_buy,2022-06-09T15:35:00,1654789200,30255.89975308642,22.26975308641969,15,0.0025500602696297836,64.3464285714282,118.37024691357874,3,94.77975308642272,38,fav,fav,26.219999999999345,-0.050659425220527465,3.8482283878669477,,,,32.67024691357801,26.80024691357903,-35.95975308642301,-42.289753086421115
upside_buy,2022-06-09T16:40:00,1654793100,30370.097967479673,25.747967479674767,16,0.004123286941391413,76.28928571428592,57.922032520327775,21,178.58796747967426,59,adv,adv,26.23999999999978,0.0472154442999792,2.7392833151214115,,,,-50.91796747967237,-27.48796747967208,-68.99796747967412,-163.71796747967164
upside_buy,2022-06-09T20:10:00,1654805700,30138.02074074074,24.930740740740813,20,0.003624501147780901,70.55714285714306,107.38925925926014,58,63.78074074073811,1,adv,fav,25.599999999998545,0.24716504315613597,2.6928633026628286,,,,-16.820740740738984,-17.790740740740148,-48.55074074073855,80.62925925926174
upside_buy,2022-06-10T00:35:00,1654821600,29852.505,28.554999999999854,0,0.0033259371291245454,104.35857142857094,178.48500000000058,40,130.50500000000102,22,adv,adv,25.410000000001673,2.682050895949422,2.9128896250564864,,,,-37.01499999999942,-27.104999999999563,-90.89500000000044,63.544999999998254
upside_buy,2022-06-10T02:00:00,1654826700,29982.743982300886,25.56398230088508,2,0.002542332888302301,87.31999999999996,347.4060176991152,59,39.793982300885546,4,fav,fav,25.74499999999898,0.552519671313735,2.957443681869977,,,,-44.793982300885546,33.85601769911227,-6.553982300887583,321.14601769911314
upside_buy,2022-06-10T03:00:00,1654830300,30347.771286307052,36.13128630705393,3,0.009683455475859581,60.68428571428584,-36.131286307052505,0,311.6712863070534,58,adv,adv,26.31500000000051,-0.2903764310585301,6.6709409452890895,,,,-199.61128630705207,-153.16128630705134,-168.61128630705207,-280.58128630705323
upside_buy,2022-06-10T09:20:00,1654853100,30040.687303370785,24.277303370786644,9,0.003893715806238651,51.23071428571451,15.262696629215498,3,195.59730337078508,35,adv,adv,26.170000000000073,0.44607413634262033,3.001467098686625,,,,-18.49730337078654,-67.02730337078538,-174.03730337078377,-129.49730337078654
