set,shock_utc,t_entry,entry,R,flush_low,same_bar,min_to_flush,min_flush_to_reclaim,depth,depth_atr,body,rng,spread,vol24,hour,bos,fp05,fp10,fp15,mfe,mae,n5,n15,n30,n60
reclaim,2023-01-05T17:35:00,1672940640,16815.59827586207,11.978275862071314,16803.62,True,3.0,1.0,1.4600000000027649,0.10266197890527175,4.210000000002765,9.12000000000262,7.608275862069008,5.674999999999272,17,False,adv,adv,adv,20.271724137928686,31.368275862070732,-13.418275862070004,-18.238275862069713,-24.418275862070004,7.611724137928832
reclaim,2023-01-05T18:35:00,1672944060,16834.115689655173,15.3656896551729,16818.75,True,0.0,1.0,0.2000000000007276,0.012116491410317126,4.580000000001746,9.380000000001019,8.295689655172126,5.610000000000582,18,False,adv,adv,adv,6.9943103448276815,22.735689655171882,-19.325689655172027,-14.035689655171154,-10.295689655173192,-2.8656896551729005
reclaim,2023-01-05T21:20:00,1672955040,16832.40807017544,11.468070175440516,16820.94,True,18.0,1.0,0.5600000000013097,0.05127869710260967,1.25,5.229999999999563,7.288070175438757,5.335000000000946,21,False,fav,fav,neither,16.571929824560357,8.248070175439352,-2.628070175440371,0.7419298245622485,-1.9280701754396432,-6.88807017543877
reclaim,2023-01-06T01:50:00,1672970220,16828.624666666667,13.194666666666308,16815.43,True,1.0,1.0,4.18999999999869,0.41685616827728583,4.849999999998545,11.0099999999984,8.144666666666671,5.270000000000437,1,False,adv,adv,adv,-2.164666666667472,37.154666666665435,-22.414666666667472,-24.534666666666453,-9.014666666666017,-12.524666666668054
reclaim,2023-01-06T04:15:00,1672978920,16808.26965517241,10.859655172411294,16797.41,True,1.0,1.0,0.569999999999709,0.060537096040025516,2.8000000000029104,5.069999999999709,8.14965517241386,5.3799999999992,4,False,fav,adv,adv,8.600344827587833,15.829655172412458,-1.4096551724105666,-8.039655172411585,1.8203448275889968,-11.999655172410712
reclaim,2023-01-06T06:30:00,1672986960,16792.194310344825,20.934310344826372,16771.26,True,0.0,1.0,1.5,0.17462165308499544,7.68999999999869,10.340000000000146,8.164310344827504,5.3799999999992,6,False,adv,adv,adv,1.7856896551747923,22.484310344825644,-11.094310344826226,-16.6443103448255,-22.624310344825062,-15.494310344824044
reclaim,2023-01-06T13:00:00,1673011860,16754.826136363634,110.166136363634,16644.66,False,24.0,2.0,44.70999999999913,3.667330677290915,103.77999999999884,131.9300000000003,9.22613636363638,5.479999999999563,13,True,neither,neither,neither,44.143863636367314,24.69613636363283,-2.506136363634141,25.93386363636455,-4.436136363634432,-23.39613636363356
reclaim,2023-01-06T14:05:00,1673014380,16746.69271186441,9.932711864410521,16736.76,True,2.0,1.0,1.1900000000023283,0.03325681205715655,3.2299999999995634,6.130000000001019,8.082711864406734,5.530000000000655,14,False,adv,adv,adv,29.157288135589624,38.5527118644095,-12.51271186440863,-4.892711864409648,-20.472711864407756,13.267288135590206
reclaim,2023-01-07T01:15:00,1673055480,16955.64947368421,15.789473684209952,16939.86,False,0.0,18.0,8.840000000000146,0.8861520836316231,0.11000000000058208,8.12000000000262,7.489473684210552,5.545000000000073,1,False,adv,adv,adv,2.5805263157890295,19.069473684208788,-6.579473684210825,-11.619473684211698,-15.999473684209079,-18.039473684209952
reclaim,2023-01-07T06:00:00,1673071560,16928.476666666666,17.646666666663805,16910.83,True,0.0,1.0,1.2299999999995634,0.17124105011926874,7.819999999999709,10.94999999999709,6.556666666666532,5.239999999997963,6,False,adv,adv,adv,-1.04666666666526,18.41666666666424,-18.256666666664387,-15.146666666663805,-10.186666666664678,-8.346666666664532
reclaim,2023-01-08T16:00:00,1673194140,16980.215862068966,30.445862068965653,16949.77,False,1.0,3.0,14.239999999997963,1.0190145164586213,13.299999999999272,13.5099999999984,6.665862068965688,3.2000000000007276,16,False,adv,adv,adv,-6.025862068967399,73.95586206896769,-32.20586206896769,-32.64586206896638,-60.65586206896478,-59.57586206896667
reclaim,2023-01-08T20:45:00,1673211060,16968.057413793103,20.117413793104788,16947.94,True,0.0,1.0,0.6100000000005821,0.04662081013215305,5.950000000000728,12.610000000000582,10.337413793103318,3.3400000000001455,20,False,adv,adv,adv,4.482586206897395,26.49741379310217,-14.627413793103187,-19.74741379310217,-23.327413793103915,-29.517413793102605
reclaim,2023-01-08T21:45:00,1673214840,16957.040322580644,23.670322580645006,16933.37,False,0.0,4.0,12.450000000000728,0.8228684732320386,4.470000000001164,8.319999999999709,10.970322580645158,3.400000000001455,21,False,neither,neither,neither,-0.24032258064471534,21.820322580642824,-23.170322580645006,-17.000322580643115,-14.800322580642387,-11.430322580643406
reclaim,2023-01-09T00:15:00,1673223720,17124.0545,20.11449999999968,17103.94,True,1.0,1.0,5.740000000001601,0.15082865669404677,0.569999999999709,13.510000000002037,10.32450000000002,3.5600000000013097,0,False,adv,adv,adv,58.37550000000192,30.62449999999808,-23.004499999999098,-12.844499999999243,25.855500000001484,26.395500000002357
reclaim,2023-01-09T02:45:00,1673232720,17213.331525423728,17.941525423728308,17195.39,True,1.0,1.0,4.209999999999127,0.14090365766193735,1.2600000000020373,9.400000000001455,9.971525423728686,3.860000000000582,2,False,adv,adv,adv,-2.7415254237275803,45.56152542372729,-30.68152542372627,-30.581525423727726,-28.661525423729472,-22.381525423727
reclaim,2023-01-09T05:45:00,1673244180,17208.607192982457,12.587192982457054,17196.02,True,12.0,1.0,0.07999999999810825,0.004460374352742088,4.110000000000582,10.93999999999869,7.7071929824561,4.760000000002037,6,False,adv,adv,adv,2.852807017541636,33.4171929824588,-5.6771929824572,-16.027192982455745,-12.73719298245851,-29.387192982456327
reclaim,2023-01-09T07:35:00,1673250060,17198.015263157893,11.345263157894806,17186.67,True,0.0,1.0,1.1700000000018917,0.08967971530263538,0.8599999999969441,3.7000000000007276,7.925263157894382,4.980000000001382,7,False,adv,adv,adv,7.884736842108396,14.595263157894806,-9.485263157894224,-1.0852631578927685,-16.425263157892914,-5.95526315789175
reclaim,2023-01-09T11:50:00,1673265660,17247.389473684212,15.349473684211262,17232.04,False,2.0,4.0,6.889999999999418,0.6159642401021391,3.959999999999127,4.680000000000291,6.939473684210386,5.815000000000509,12,False,adv,adv,adv,1.1805263157875743,20.999473684212717,-10.949473684213444,-11.459473684211844,-21.279473684211553,-8.079473684210825
reclaim,2023-01-09T13:45:00,1673272560,17224.107586206894,39.53758620689405,17184.57,False,1.0,5.0,22.389999999999418,1.7949951325659022,10.400000000001455,13.260000000002037,7.687586206896444,6.139999999999418,13,True,fav,neither,neither,33.20241379310755,30.737586206894775,-13.807586206894484,-4.89758620689463,3.9824137931063888,20.772413793107262
reclaim,2023-01-09T15:10:00,1673278140,17242.88155172414,24.941551724139572,17217.94,False,6.0,8.0,19.44000000000233,0.8438284810716228,12.119999999998981,12.119999999998981,7.411551724137788,6.574999999998909,15,True,fav,fav,fav,88.39844827586057,10.861551724137826,-5.131551724138262,28.998448275862756,21.208448275861883,51.248448275862756
reclaim,2023-01-09T16:55:00,1673284260,17328.363620689655,14.213620689653908,17314.15,False,9.0,2.0,0.3599999999969441,0.012374475189563338,7.099999999998545,11.340000000000146,7.513620689655188,6.850000000000364,17,False,fav,fav,fav,54.44637931034595,11.31362068965609,4.816379310344928,30.646379310343036,-10.233620689654344,34.62637931034624
reclaim,2023-01-09T18:15:00,1673288460,17381.176379310346,20.946379310345947,17360.23,True,0.0,1.0,0.9799999999995634,0.04444156517230447,8.919999999998254,16.540000000000873,8.036379310344524,7.074999999998909,18,False,adv,adv,adv,5.963620689653908,85.63637931034464,-10.036379310346092,-14.086379310345365,-57.24637931034522,-55.78637931034609
reclaim,2023-01-09T19:55:00,1673294460,17302.581694915254,21.271694915252738,17281.31,True,0.0,1.0,4.669999999998254,0.2387351201342886,13.130000000001019,17.139999999999418,7.971694915253958,7.4950000000008,20,False,adv,adv,adv,0.9483050847447885,131.1716949152542,-38.07169491525565,-75.01169491525434,-84.29169491525317,-112.04169491525317
reclaim,2023-01-09T21:00:00,1673300700,17194.917118644065,33.637118644066504,17161.28,False,31.0,9.0,23.220000000001164,0.8030434030780466,4.930000000000291,5.930000000000291,6.707118644067816,7.875,21,True,adv,adv,adv,18.732881355936115,40.17711864406374,-38.18711864406578,-25.687118644065777,-10.17711864406374,6.212881355935679
reclaim,2023-01-09T22:50:00,1673305020,17189.350689655173,11.890689655174356,17177.46,True,1.0,1.0,2.5900000000001455,0.1513608281850158,0.1900000000023283,6.130000000001019,6.600689655172291,7.924999999999272,22,False,fav,adv,adv,8.779310344827536,68.96068965517406,-7.150689655172755,-50.68068965517523,-25.68068965517523,-16.280689655173774
reclaim,2023-01-09T23:55:00,1673309760,17174.952203389832,13.182203389831557,17161.77,False,14.0,2.0,3.889999999999418,0.17992599444955445,5.81000000000131,7.099999999998545,7.93220338983057,7.875,0,False,adv,adv,adv,50.33779661016888,14.052203389830538,-8.91220338983112,4.937796610167425,10.27779661016757,19.377796610169753
reclaim,2023-01-10T01:10:00,1673313900,17198.10568965517,12.785689655171154,17185.32,False,8.0,2.0,4.290000000000873,0.22979797979802927,0.31999999999970896,5.670000000001892,7.845689655172464,7.769999999998618,1,False,adv,adv,adv,7.6243103448287,24.085689655170427,-18.525689655169117,-18.915689655172173,-12.905689655170136,-28.925689655170572
reclaim,2023-01-10T02:20:00,1673317860,17187.39172413793,24.911724137931742,17162.48,False,0.0,6.0,11.540000000000873,0.7737918482686506,6.900000000001455,14.430000000000291,8.081724137931126,7.6200000000008,2,True,adv,adv,adv,-2.091724137932033,52.831724137929996,-27.30172413793116,-32.69172413793058,-18.191724137930578,-12.281724137930723
reclaim,2023-01-10T06:25:00,1673332380,17212.87948275862,21.249482758619706,17191.63,False,0.0,3.0,6.719999999997526,0.6289190453905025,13.559999999997672,13.770000000000437,7.409482758620501,7.304999999998472,6,False,adv,adv,adv,-7.409482758619561,36.90948275861956,-34.139482758619124,-27.169482758621598,-24.78948275862058,-32.17948275862
reclaim,2023-01-10T09:30:00,1673343360,17248.716724137932,10.79672413793378,17237.92,True,0.0,1.0,0.1400000000030559,0.0069496152893054495,3.1699999999982538,9.220000000001164,8.066724137931079,7.369999999998981,9,False,adv,adv,adv,15.843275862069277,22.836724137931014,-6.656724137930723,-7.726724137930432,-13.706724137933634,-0.10672413793145097
reclaim,2023-01-10T14:20:00,1673360760,17253.626666666667,10.926666666666279,17242.7,True,0.0,1.0,1.0799999999981083,0.05895886137638153,5.720000000001164,10.229999999999563,9.85666666666669,7.399999999999636,14,False,adv,adv,adv,116.50333333333401,41.8166666666657,8.773333333334449,21.003333333334012,7.283333333332848,87.45333333333474
reclaim,2023-01-10T15:30:00,1673365020,17281.604576271187,10.96457627118798,17270.64,True,1.0,1.0,1.360000000000582,0.037392721773813434,2.0800000000017462,10.680000000000291,9.714576271186438,7.489999999999782,15,False,adv,adv,adv,55.28542372881202,19.604576271187398,-5.184576271189144,18.825423728812893,35.20542372881391,15.695423728811875
reclaim,2023-01-10T18:40:00,1673378880,17418.689,20.338999999999942,17398.35,False,41.0,2.0,2.460000000002765,0.10036134747650656,9.270000000000437,10.210000000002765,8.689000000000062,7.329999999998108,19,False,fav,fav,fav,69.71100000000297,19.09899999999834,-2.3289999999979045,-2.1089999999967404,3.6810000000004948,41.19100000000253
reclaim,2023-01-10T20:00:00,1673381160,17419.78229508197,12.212295081968477,17407.57,True,0.0,1.0,0.27999999999883585,0.013097664472530624,1.2200000000011642,4.8400000000001455,7.982295081967304,7.279999999998836,20,False,adv,adv,adv,68.61770491803327,20.19229508196804,-4.062295081967022,56.397704918032105,11.707704918033414,24.697704918031377
reclaim,2023-01-10T21:00:00,1673384940,17464.977068965516,16.207068965515646,17448.77,False,0.0,4.0,5.739999999997963,0.2370711272383188,8.93999999999869,9.5099999999984,7.557068965517327,7.270000000000437,21,False,adv,adv,adv,18.472931034484645,28.1170689655155,-17.847068965515064,-14.207068965515646,5.32293103448319,-17.827068965514627
reclaim,2023-01-10T22:15:00,1673389440,17436.35327586207,16.103275862071314,17420.25,True,3.0,1.0,0.8699999999989814,0.05186068296000127,3.569999999999709,9.520000000000437,8.223275862068915,7.174999999999272,22,False,adv,adv,adv,9.11672413792985,38.86327586206971,-21.533275862071605,-13.163275862072624,-8.523275862069568,-16.603275862071314
reclaim,2023-01-11T01:20:00,1673400360,17458.777068965515,11.3570689655171,17447.42,True,0.0,1.0,2.75,0.12277568722494846,1.7999999999992724,7.710000000002765,7.657068965517126,7.125000000001819,1,False,adv,adv,adv,10.512931034485518,49.29706896551579,-21.67706896551681,-18.17706896551681,-8.207068965515646,-42.48706896551448
reclaim,2023-01-11T02:55:00,1673406060,17398.759482758618,21.529482758618542,17377.23,True,0.0,1.0,4.5,0.3217404626934371,7.639999999999418,15.860000000000582,7.069482758620669,7.094999999999345,3,False,adv,adv,adv,19.380517241381312,39.70948275861883,-12.329482758617814,-9.759482758618105,0.4605172413830587,6.340517241380439
reclaim,2023-01-11T05:55:00,1673416860,17408.608281250003,15.198281250002765,17393.41,True,0.0,1.0,3.139999999999418,0.25370808564663094,2.9199999999982538,13.790000000000873,8.388281250000148,7.049999999999272,6,False,adv,adv,adv,33.41171874999782,27.34828125000422,-21.09828125000422,2.441718749996653,10.481718749997526,18.291718749998836
reclaim,2023-01-11T09:25:00,1673429580,17448.663103448278,9.743103448279726,17438.92,False,1.0,2.0,3.0100000000020373,0.2055609756098989,1.3499999999985448,4.209999999999127,5.963103448275872,7.030000000000655,9,False,fav,fav,adv,11.566896551721584,12.463103448277252,-1.8031034482773975,-1.8131034482794348,-11.733103448277689,-7.173103448276379
reclaim,2023-01-11T12:15:00,1673439660,17405.799166666664,10.029166666663514,17395.77,True,0.0,1.0,3.349999999998545,0.26142697881817806,1.6599999999998545,8.290000000000873,7.379166666666666,6.9099999999998545,12,False,fav,fav,fav,20.110833333335904,8.099166666663223,-3.429166666664969,4.2308333333348855,5.89083333333474,15.110833333335904
reclaim,2023-01-11T14:10:00,1673446740,17382.77396551724,15.493965517242032,17367.28,True,3.0,1.0,3.1900000000023283,0.22047788309652996,2.540000000000873,14.25,7.853965517241108,6.854999999999563,14,False,fav,fav,fav,46.516034482760006,14.623965517239412,-3.1239655172394123,-6.973965517241595,29.736034482757532,21.566034482759278
reclaim,2023-01-11T15:25:00,1673451060,17400.035344827586,17.465344827585795,17382.57,True,0.0,1.0,5.470000000001164,0.26773415376014975,0.8099999999976717,10.369999999998981,7.6853448275862695,6.710000000000946,15,False,adv,adv,adv,-4.8953448275860865,95.92534482758492,-53.49534482758463,-58.795344827583904,-85.7253448275842,-57.36534482758725
reclaim,2023-01-11T18:15:00,1673461380,17479.499672131147,20.269672131147672,17459.23,True,2.0,1.0,1.8699999999989814,0.07621321067795866,3.040000000000873,16.4900000000016,8.689672131147535,6.554999999998472,18,False,adv,adv,adv,51.13032786885378,31.40967213114709,-12.109672131147818,-18.739672131148836,-24.299672131146508,25.880327868853783
reclaim,2023-01-11T21:05:00,1673471640,17537.122711864406,13.602711864405137,17523.52,True,3.0,1.0,3.7000000000007276,0.17766497461933237,3.5099999999983993,8.979999999999563,7.322711864406856,6.640000000001237,21,False,adv,adv,adv,49.45728813559617,23.102711864405137,-14.362711864407174,-3.4027118644044094,-2.502711864406592,-23.992711864404555
reclaim,2023-01-11T22:05:00,1673475120,17529.887068965516,15.8670689655155,17514.02,False,0.0,2.0,7.220000000001164,0.3751484560570694,2.530000000002474,18.13000000000102,7.087068965516915,6.650000000001455,22,False,adv,adv,adv,58.21293103448261,18.30706896551419,-12.777068965515355,7.502931034483481,33.6329310344845,30.782931034482317
reclaim,2023-01-11T23:35:00,1673480520,17914.106857142855,56.57685714285617,17857.53,False,0.0,2.0,25.12000000000262,0.4716295412180153,44.01000000000204,59.63999999999942,8.306857142857188,6.7850000000016735,23,False,fav,fav,neither,59.09314285714572,53.77685714285326,-38.94685714285515,4.543142857146449,14.303142857144849,12.66314285714543
reclaim,2023-01-12T01:00:00,1673486220,18174.452615384616,44.692615384617966,18129.76,False,3.0,9.0,33.27000000000044,0.5403919111760862,31.18000000000029,32.659999999999854,8.502615384615414,7.119999999998981,1,True,fav,fav,fav,98.23738461538233,33.142615384615056,-5.662615384615492,-12.452615384616365,5.047384615383635,58.2773846153832
reclaim,2023-01-12T02:50:00,1673492880,18210.77274193548,40.702741935481754,18170.07,False,0.0,13.0,33.47999999999956,0.8848782329620413,6.200000000000728,8.650000000001455,7.222741935483834,7.594999999999345,3,False,neither,neither,neither,15.787258064519847,22.192741935479717,-13.252741935481026,-20.952741935481754,-0.6827419354813173,-14.282741935479862
reclaim,2023-01-12T07:40:00,1673510640,18115.20440677966,14.094406779659039,18101.11,True,18.0,1.0,0.6599999999998545,0.03876814634554938,2.029999999998836,9.809999999997672,7.58440677966101,8.510000000000218,8,False,adv,adv,adv,22.925593220341398,60.54440677965977,-41.90440677966035,-22.994406779660494,-15.374406779657875,8.575593220339215
reclaim,2023-01-12T10:25:00,1673519760,18177.695762711865,23.915762711865682,18153.78,False,4.0,2.0,2.280000000002474,0.10906481702953372,16.650000000001455,18.200000000000728,5.9057627118643845,8.81500000000051,10,False,adv,adv,adv,11.124237288135191,31.295762711863063,-9.5657627118635,-4.785762711864663,-14.435762711866118,-8.925762711864081
reclaim,2023-01-12T12:35:00,1673530560,18202.79495238095,208.28495238095275,17994.51,False,49.0,7.0,165.28000000000247,7.166279537923494,70.95999999999913,78.34000000000015,10.524952380952302,9.5,13,True,fav,neither,neither,143.17504761905002,153.8849523809513,-130.86495238095085,-25.75495238095027,107.7850476190506,-136.75495238095027
reclaim,2023-01-12T13:35:00,1673530860,18082.525974025975,33.61597402597545,18048.91,True,0.0,1.0,24.529999999998836,0.34592100889428545,15.520000000000437,48.029999999998836,9.185974025974211,9.524999999999636,13,False,fav,fav,fav,263.44402597402586,27.615974025975447,81.06402597402484,194.89402597402295,174.37402597402615,-12.16597402597472
reclaim,2023-01-12T14:40:00,1673535300,17964.411408450705,46.021408450706076,17918.39,False,8.0,2.0,36.220000000001164,0.36121954694402,17.049999999999272,40.27000000000044,8.801408450704091,9.985000000000582,14,False,fav,fav,fav,156.68859154929305,30.24140845070724,10.578591549296107,57.478591549293924,109.18859154929305,118.65859154929421
reclaim,2023-01-12T15:40:00,1673538420,18076.011333333332,19.48133333333317,18056.53,True,1.0,1.0,7.3400000000001455,0.11881142328593067,6.059999999997672,21.979999999999563,9.921333333333617,10.2549999999992,15,False,fav,fav,adv,64.42866666666669,37.321333333333314,12.738666666667996,-33.001333333333605,8.40866666666625,6.668666666668287
reclaim,2023-01-12T16:45:00,1673542260,18086.327540983606,12.817540983607614,18073.51,True,0.0,1.0,1.0,0.028955532574973714,0.5900000000001455,13.80000000000291,9.14754098360632,10.799999999999272,16,False,fav,fav,fav,756.5824590163938,9.147540983605722,2.7724590163925313,-4.917540983606159,80.51245901639413,597.9324590163924
reclaim,2023-01-12T18:05:00,1673547060,18777.89888888889,18.99888888888745,18758.9,True,0.0,1.0,1.930000000000291,0.016703035847857785,5.93999999999869,14.079999999998108,11.688888888888835,11.590000000000146,18,False,fav,fav,fav,80.68111111111284,176.30888888888876,31.911111111112405,-23.22888888889065,-96.29888888889036,42.21111111111168
reclaim,2023-01-12T19:30:00,1673554320,18839.57318181818,25.173181818179728,18814.4,True,36.0,1.0,4.669999999998254,0.06345909324737742,0.06000000000130967,21.849999999998545,10.293181818181631,12.239999999999782,20,False,fav,fav,fav,248.05681818181984,18.243181818179437,-11.213181818180601,54.64681818181998,113.24681818181853,93.96681818181969
reclaim,2023-01-12T21:55:00,1673561640,18813.769833333336,54.839833333335264,18758.93,False,11.0,3.0,41.38000000000102,0.6120525715251806,13.140000000003056,13.840000000000146,10.479833333333469,13.579999999999927,22,False,fav,fav,fav,99.8801666666659,40.889833333334536,7.3801666666659,-9.8698333333341,29.8901666666643,56.3901666666643
reclaim,2023-01-12T23:25:00,1673566560,18850.453,15.802999999999884,18834.65,False,4.0,2.0,4.569999999999709,0.13988368533822046,3.860000000000582,13.43999999999869,10.982999999999931,13.80500000000211,23,False,adv,adv,adv,30.166999999997643,61.69300000000294,0.6869999999980791,-8.052999999999884,-2.712999999999738,-55.96299999999974
reclaim,2023-01-13T00:30:00,1673570160,18809.04265625,20.28265625000131,18788.76,True,0.0,1.0,3.070000000003347,0.09862322166142104,10.06000000000131,16.159999999999854,10.162656250000111,13.479999999999563,0,False,adv,adv,adv,-0.6026562500010186,109.87265625000146,-65.08265625000058,-61.92265625000073,-31.642656249998254,-71.79265624999971
reclaim,2023-01-13T01:30:00,1673573760,18749.666166666666,14.436166666666395,18735.23,True,0.0,1.0,6.350000000002183,0.16254068087912998,3.779999999998836,16.529999999998836,8.986166666666517,13.209999999999127,1,False,fav,fav,fav,65.40383333333375,12.386166666667123,30.493833333333896,3.453833333333023,45.59383333333244,28.983833333335497
reclaim,2023-01-13T04:10:00,1673583360,18850.44896551724,17.68896551724174,18832.76,True,0.0,1.0,1.6599999999998545,0.08059090751464555,6.75,8.770000000000437,9.5589655172416,13.05999999999949,4,False,adv,adv,adv,5.251034482760588,72.01896551723985,-15.478965517238976,-4.238965517241013,-17.168965517241304,-47.728965517238976
reclaim,2023-01-13T05:30:00,1673588400,18801.448135593222,26.958135593220504,18774.49,False,3.0,2.0,4.959999999999127,0.24573572085776224,13.87000000000262,20.090000000000146,8.518135593220581,13.339999999998327,5,False,adv,adv,adv,22.63186440677964,40.508135593223415,-3.768135593221814,-24.97813559322094,-7.668135593223269,5.001864406778623
reclaim,2023-01-13T07:25:00,1673595120,18796.952786885246,28.592786885245005,18768.36,True,1.0,1.0,3.2000000000007276,0.1676960509077601,9.709999999999127,18.05999999999767,9.022786885245653,13.5,7,False,fav,fav,fav,48.13721311475456,24.152786885246314,-11.272786885245296,2.287213114756014,5.347213114753686,23.517213114755577
reclaim,2023-01-13T08:30:00,1673599140,18826.971355932204,25.53135593220577,18801.44,False,1.0,3.0,6.81000000000131,0.31654437398326984,7.9099999999998545,15.659999999999854,11.231355932203291,13.4950000000008,8,False,fav,fav,fav,56.40864406779656,13.47135593220446,-2.2613559322053334,-0.09135593220344163,9.428644067796995,33.38864406779612
reclaim,2023-01-13T10:20:00,1673605620,18949.020476190475,41.530476190473564,18907.49,False,0.0,2.0,23.469999999997526,0.7781830238726075,6.020000000000437,23.770000000000437,11.490476190476155,13.7450000000008,10,False,adv,adv,adv,89.63952380952469,98.20047619047546,-65.16047619047458,-33.2904761904756,61.299523809524544,11.709523809524399
reclaim,2023-01-13T11:30:00,1673609880,18922.69640625,22.296406249999563,18900.4,True,2.0,1.0,8.869999999998981,0.16439190352001806,20.18000000000029,34.849999999998545,11.55640625000018,14.569999999999709,11,False,adv,adv,adv,11.633593750000728,64.92640625000058,-22.076406250002037,-15.586406250000437,-43.50640625000233,-44.60640625000087
reclaim,2023-01-13T12:50:00,1673614560,18839.357,39.206999999998516,18800.15,True,0.0,1.0,16.55999999999767,0.5312435553721716,8.030000000002474,31.139999999999418,8.797000000000056,14.875000000001819,12,False,fav,fav,neither,49.13300000000163,37.766999999999825,4.172999999998865,-18.24699999999939,17.57300000000032,14.82300000000032
reclaim,2023-01-13T18:20:00,1673635260,19277.87546875,32.39546875000087,19245.48,False,13.0,3.0,18.790000000000873,0.3103916177980324,10.819999999999709,16.510000000002037,7.645468749999964,14.694999999999709,18,False,fav,fav,fav,88.80453124999985,41.61546875000204,29.694531249999272,21.194531249999272,-37.635468749998836,17.744531249998545
reclaim,2023-01-13T19:30:00,1673638560,19287.145483870965,22.215483870964817,19264.93,True,0.0,1.0,2.3400000000001455,0.05335504885993753,11.239999999997963,15.43999999999869,10.885483870967708,14.56500000000051,19,False,fav,fav,fav,128.29451612903358,18.665483870965545,8.474516129033873,34.11451612903329,76.71451612903547,70.79451612903358
reclaim,2023-01-13T21:00:00,1673643960,19399.9073015873,29.367301587299153,19370.54,True,0.0,1.0,10.119999999998981,0.19334852682285705,1.1699999999982538,22.719999999997526,11.197301587301592,14.335000000000946,21,False,fav,fav,fav,469.1126984127004,27.787301587301044,-5.427301587300462,41.73269841269939,59.97269841270099,374.8526984126984
